titel	datering	pagina	incipit	titel_norm	taal
TEXT000000023176	Berijmd gebed tot de H. Paulus		 f.046r	"Heere sente Pauwels spieghel der kerken / Leere der papen ende der clerken ..."			TDRA000000001864
TEXT000000022283	Getijdenboek (usus Sarum); Lat.	1460				latijn	TDRA000000009214
TEXT000000042211	Delen tekst die tesamen de Mariagetijden vormen		 f.015r-46v, 52r-56v, 60r-67v				TDRA000000005990
TEXT000000016640	Overdenking over het lijden van Jezus volgens de getijden		 f.138r-147r	"Anderwerf ghinck Jhesus tot sijnen discipulen ende vantse slapende ..."			TDRA000000000500
TEXT000000007995	Mnl. gebed uit Mechtild van Hackeborn: Liber specialis gratiae (Boek I, 47)		 f.?		Mnl. vertalingen van Mechtild van Hackeborn: Liber specialis gratiae		TDRA000000002852
TEXT000000041718	Mariagetijden		 f.014r-045				TDRA000000002107
TEXT000000007981	Mnl. gebed uit Mechtild van Hackeborn: Liber specialis gratiae (Boek III, 29)		 f.001r-005r	"Des nachts alstu eerst op staetste tot waerdicheit ..."	Mnl. vertalingen van Mechtild van Hackeborn: Liber specialis gratiae		TDRA000000001333
TEXT000000042205	Mariagetijden		 f.017r-060v				TDRA000000002045
TEXT000000030693	Gebed tot S. Maria		 f.213r-214v	"Weest gegruet, o Maria seer blenckende blom der duerbarre cruden ..."			TDRA000000004726
TEXT000000024816	Gebed		 f.128r-128v	"O here Jhesu Criste, doer den stillen wil die geschieden doen u edel menscheit waert gestilt van bitterheit des doots ..."			TDRA000000008006
TEXT000000017204	Getijdenboek (?); fragm.					onb	TDRA000000008413
TEXT000000038581	Getijden van de eeuwige wijsheid		 f.082-?				TDRA000000004663
TEXT000000032912	Getijden van de H. Geest		 f.019r-?				TDRA000000004466
TEXT000000004278	Gebedenboek; Nederd.					duits	TDRA000000006104
TEXT000000018645	Gebed waarin de zeven bloedstortingen verbonden worden met de beden van het Onze vader		 f.024r-025r	"Vader onse du biste inden hemelen geheilicht worde dinen naem Overmits dat heilighe bloet dat dijn lieven gebenediden soen gestort heeft ..."			TDRA000000002641
TEXT000000038595	Getijden van de eeuwige wijsheid		 f.071r-087v	"Salicheit der zielen ende des lives geve ons jhesus cristus..."			TDRA000000004464
TEXT000000024745	Gebed		 f.104v-106r	"O goede Jhesu, o suete Jhesu, o Jhesu soen der maget Maria vol ontfermherticheit ende waerheit ..."			TDRA000000008006
TEXT000000033239	Getijdenboek; Lat.	14??				latijn	TDRA000000014239
TEXT000000039072	Getijden van O.L. Vrouw		 f.046r-087r				TDRA000000005366
TEXT000000006282	Officium missae; Lat.					latijn	TDRA000000007060
TEXT000000031348	Gebeden tot S. Maria		 f.118r-119r				TDRA000000013233
TEXT000000041877	Korte getijden van de smarten van S. Maria		 f.053r-060r				TDRA000000005716
TEXT000000039714	Mnl. vertaling van gebed tot Jezus van Erasmus van Rotterdam		 f.001r-029r	"Ic aenbidde u mit oetmoedich hertte salichmaker des menschelijcken geslachte gods ende des magets sone ..."	Mnl. vertaling van gebed tot Jezus van Erasmus van Rotterdam		TDRA000000000571
TEXT000000024023	Gebed		 f.?	"O du hoege geloefde almechtige hemelsche vader ic biddi om dynre vaderliker grondeloeser ontfermherticheit dattu my huyden vergeves alle myn sunden ..."			TDRA000000005597
TEXT000000024037	Getijdenboek; Lat. en Mnl.	1380/1381				latijn;nederlands	TDRA000000009839
TEXT000000025329	Ave Maria en Twaalf artikelen des geloofs; Mnl.		 f.111v-113v				TDRA000000010471
TEXT000000032655	Gebed		 f.?	"Ic biddi alre mynlixste barmhertige lieve here Jhesus Christi, overmits die bynnensten uwer barmherticheit ..."			TDRA000000005597
TEXT000000027258	Gebed bij de ablutie		 f.155r-156r	"O suete heer maect my droncken metter genuechliker fonteynen ..."			TDRA000000000570
TEXT000000038378	Getijden van de eeuwige wijsheid		 f.049v-070v				TDRA000000006932
TEXT000000027270	Korte gebedjes tot verschillende heiligen		 f.188r-194v	"O Alre heilichste voerloper ende hoghe propheet Gods Johannes ..."			TDRA000000002708
TEXT000000021601	Getijdenboek	1456				nederlands	TDRA000000009038
TEXT000000025467	Overdenking; Lat.		 f.070v	"Deus castitatis auctor et amator qui beatum Johannem Apostolum et evangelistum tuum relictis ..."			TDRA000000008036
TEXT000000022308	Berijmd gebed tot het H.Kruis, ontleend aan Gilles de Wevel: Leven van S. Amand		 f.096r-097v	"O Soete cruce gods du hebs gevoucht an gode / Den mensce ende van sduvels gebode ..."	Leven van S. Amand		TDRA000000003952
TEXT000000023016	Mnl. parafrase van Salve regina, berijmd		 I f.066v-70v				TDRA000000000067
TEXT000000023770	Berijmd gebed tot Jezus		 f.202v-205v	"O Vader here Jhesu Crist / Du die overvloedich bist / In godlicheiden ende minlicheit ..."			TDRA000000005876
TEXT000000037705	Gebeden tot o.a. S. Anthonius en S. Sebastianus; Lat.		 f.194v-195r				TDRA000000005396
TEXT000000038436	Getijden van de eeuwige wijsheid		 f.206r-223v	"Salicheit der zielen ende des lives..."			TDRA000000004308
TEXT000000027516	Getijdenboek; Lat. en Frans	1430				frans;latijn	TDRA000000010972
TEXT000000038422	Getijden van de eeuwige wijsheid		 f.096v-122r				TDRA000000004135
TEXT000000034218	Gebed over het lijden van Jezus met drie pater noster		 f.?	"O here Jhesus Christe, des levendigen gods soen, doer die verduysteringe uwer gebenedider ogen aenden cruce soe bid ic u, ontfermt u over my als myn ogen breken ..."			TDRA000000005597
TEXT000000025315	Gebed tot Maria; Mnl.		 f.063v-064v	"O Domina angelorum mater omnium ..."			TDRA000000007826
TEXT000000025473	Ave regina celorum; Lat. met Mnl. rubriek		 f.031v-032r				TDRA000000008108
TEXT000000027264	Gebed van Jezus Christus		 f.117v-118r	"O Eerwaerdighe vader Ic presentier di dinen alren oetmoedichsten soen			TDRA000000002596
TEXT000000038344	Getijden van enige belangrijke feestdagen		 f.167r-214r				TDRA000000000426
TEXT000000031406	Getijden van de Eeuwige Wijsheid		 f.058r-081v	"Mine siele hevet di begeret inder nacht ende in minen geest inden innersten mijns herten, soe heb ic vroe gewaket toe di ..."			TDRA000000002803
TEXT000000040214	Gebed voor de stervenden		 f.227r-228r	"O soete Jhesu staet mij bi als ic sal sterven ..."			TDRA000000001354
TEXT000000010423	Getijdenboek, met kalender voor het bisdom Doornik; Lat.	1500				latijn	TDRA000000007818
TEXT000000042403	ABC-gebed tot Maria op rijm : An di der werelt toeverlaet, geïncorporeerd in Die pelgrimage vander menscheliker creaturen		 f.169r-174v	"An di der werlt toeverlaet / Gloriose maget comic op raet ..."			TDRA000000000493
TEXT000000002027	Getijdenboek, met kalender voor het bisdom Doornik; Lat.	1480				latijn	TDRA000000003070
TEXT000000022491	Berijmd gebed over de passie volgens de zeven getijden		 f.041vb-042ra	"Ic hore die metten ane slaen / Ach suete lief ghi sijt ghevaen / In groter noet sidi ghestaen ..."			TDRA000000005898
TEXT000000022491	Berijmd gebed over de passie volgens de zeven getijden		 f.041vb-042ra	"Ic hore die metten ane slaen / Ach suete lief ghi sijt ghevaen / In groter noet sidi ghestaen ..."			TDRA000000005898
TEXT000000023957	Gebed tot de Drievuldigheid		 f.?	"Geloeft ende geeert systu heilige drivoldicheit gewaer ewige godheit vader soen ende heilige geest ..."			TDRA000000005597
TEXT000000004330	Gebeden; Nederd.					duits	TDRA000000006142
TEXT000000037936	Gebed tot S. Dymphna		 f.215v-216r	"God gruet di sancta digna joncfrou vol schoenheit claere den die sterren die here hevet begeert dijn aenschijn..."			TDRA000000000336
TEXT000000002755	Getijdenboek (usus Brussel); Lat. en Mnl.	1503				latijn;nederlands	TDRA000000004474
TEXT000000040200	Vijf korte gebeden met vijf paternosters		 f.024v-026r	"O lieve heer Jesu Christe dit pater noster offer ic uwen ghebenedijde hoof ende de doornencrone ..."			TDRA000000001354
TEXT000000024962	Vijftien groeten tot Maria, berijmd gebed geïncorporeerd in berijmde tekst over de weg tot de liefde Gods op naam van Jan		 f.?	"God groetu, hemelsce coninginne / Die twoort ontfinct bi singles groete / God meinsghe wart bi dijnre minne ..."			TDRA000000006745
TEXT000000030917	Gebed met vijf Pater Nosters		 f.082r-083v	"O lieve here gy syt myn scepper ende ic u creature ..."			TDRA000000005388
TEXT000000040228	Gebed tot S. Maria		 f.324r-324v	"O weerde vrou moeder Gods ontfanckt mijn ghebet ..."			TDRA000000001354
TEXT000000002580	Gebedenboek; fragm.						TDRA000000004160
TEXT000000038608	Getijden van de eeuwige wijsheid		 f.022v-087v	"Salicheit der zielen..."			TDRA000000000556
TEXT000000026436	Gebed tot God de Vader; Oostelijk Mnl.	1300/1350	 f.131v-132r	"O almechtighe vader van hemelrick Schepper alder werlt end alre mynschen want tu ons gebrecklicheit kennes Soe bid ich dy wes my arme sonder genedich ...		nederlands	TDRA000000002053
TEXT000000029705	Getijdenboek; Lat.	1475/1500				latijn	TDRA000000012122
TEXT000000039270	Rozenkransen en gebeden; Mnl.	1536				nederlands	TDRA000000016196
TEXT000000039270	Rozenkransen en gebeden; Mnl.	1536				nederlands	TDRA000000016196
TEXT000000030532	Gebeden over de vijftien vreugden van S. Maria, beginnend met Mnl. vertaling van Salve, misericordia Maria, aurora fulgens, stella matutina		 f.217v-220v	"Verblyde dy o hemelsche coninghinne blenckende dagheraert [sic] uutvercoren bruyt gods overmids der enghelscher grueten ..."	Mnl. vertaling van Salve misericordia Maria, aurora fulgens, stella matutina		TDRA000000005386
TEXT000000024547	Getijdenboek; Lat. en Mnl.	1400/1450				latijn;nederlands	TDRA000000010169
TEXT000000023228	Getijdenboek	1470/1480				onb	TDRA000000009510
TEXT000000005589	Getijdenboek; Duits	1515				duits	TDRA000000006798
TEXT000000014490	Gebed tot S. Maria		 f.237r-239v	"Ave Maria hemelsche keyserinne geselline der heiliger drievoldicheit ..."			TDRA000000004159
TEXT000000026422	Getijdenboek voor gebruik in het bisdom Utrecht; Mnl.	1475/1500				nederlands	TDRA000000010742
TEXT000000029711	Getijdenboek; Lat.	1400/1450				latijn	TDRA000000012128
TEXT000000002594	Gebeden tot de H. Maagd; Mnl.	1500				nederlands	TDRA000000004179
TEXT000000013499	Gebed op naam van Bernardus van Clairvaux		 f.068r-073r		Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000006020
TEXT000000019822	Gebed tot S. Antonius Abt tegen de pest		 f.054r				TDRA000000000486
TEXT000000038634	Getijden van de eeuwige wijsheid		 f.020r-039r				TDRA000000004267
TEXT000000023214	Getijdenboek; 2 bdn.; Lat.	1522/1523				latijn	TDRA000000009500
TEXT000000021403	Getijdenboek; Lat., met enkele Mnl. rubrieken	1470/1480				latijn;nederlands	TDRA000000008962
TEXT000000027072	Gebed voor vrede		 f.086r-086v	"Wij bidden u heere eewich vader voer uwen eenighen geboren sone ..."			TDRA000000004299
TEXT000000027066	Gebed tot God om genade		 f.080r-081r	(Rubriek) "Een schoon oetmoedich ghebet om gracie ende ghenade voor die ooghen des ontfermhertighen heere ende verlossers te verwerven"			TDRA000000004299
TEXT000000033775	Gebedenboek; Mnl.	1475/1500	1963 nr. 8			nederlands	TDRA000000014411
TEXT000000038620	Getijden van de eeuwige wijsheid		 f.052v-075v	"Salicheit der sielen..."			TDRA000000004968
TEXT000000040943	Gebed tot S. Catharina		 f.144r-144v				TDRA000000004495
TEXT000000038813	Getijdenboek; fragm.	1510				onb	TDRA000000016014
TEXT000000042167	Mariagetijden, zonder Metten en Lauden		 f.013r-039v				TDRA000000000482
TEXT000000022693	Gebedenboek; Mnl.	1500/1550				nederlands	TDRA000000009365
TEXT000000002543	Gebeden					onb	TDRA000000004093
TEXT000000015759	Vijftien pater noster van de passie		 f.129r-135r	"Ic dancke dij lieve heer Jhesu Cristi van alle mijnre herten der groter pinen ..."	Vijftien Pater Noster van de passie		TDRA000000001346
TEXT000000041308	Een gebed		 f.262r-262v	"Gegruet systu alre scoenste voer die kynderen ..."			TDRA000000015923
TEXT000000016250	Gebed met aflaat		 f.107v-108r	"Dit gebet staet gescreven te Romen in St. Johannes kercke te Latranen in eenen steen gehouwen ende alle die dat lesen ... wert verleent VII M jaer aflaets"			TDRA000000000570
TEXT000000040002	Gebed tot Jezus		 f.118v-123r	"Heer Jhesu Christe levende gods soen ic begheer dij te dancken der inwendigher bancghicheit..."			TDRA000000001346
TEXT000000003649	Getijdenboek; Mnl.	1475				nederlands	TDRA000000005858
TEXT000000032494	Gebed		 f.001v-009v	"O alre weerdichste here Jhesu Criste mynlike vreent ende ghenoechte des herten waert leven der sielen ende alle guet, ic love u ende ic glorificier u ..."			TDRA000000001351
TEXT000000002557	Getijdenboek; Lat. en Mnl.	15??				latijn;nederlands	TDRA000000004114
TEXT000000038807	Getijdenboek; fragm.	1490				onb	TDRA000000016008
TEXT000000041452	Gebed tot Christus		 f.227r-228r	"Eya leve here Jhesu Chrystus Wat schote wy spreken van dyner hemmelvar do wort de borne dyner myldycheyt also ut ..."			TDRA000000004714
TEXT000000038191	Getijdenboek (usus Rome); Lat.	1475/1500				latijn	TDRA000000015818
TEXT000000001710	Getijdenboek; Mnl.	1480				nederlands	TDRA000000002513
TEXT000000002219	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1475/1500				nederlands	TDRA000000003341
TEXT000000003107	Gebeden; Ripuar.					duits;ripuarisch	TDRA000000005087
TEXT000000003113	Gebeden; Ripuar.					duits;ripuarisch	TDRA000000005101
TEXT000000008046	Gebed op naam van meester Eckhart; Ripuar.		 f.107v	"Here Jhesu Criste ic danken di u in kome to di mit al minen gebrecken ende clage di die mit leiden in mit bitterheide ..."	Ongespecificeerde Mnl. teksten op naam van Meester Eckhart		TDRA000000001506
TEXT000000029088	Gebeden; Mnl.	1450/1500				nederlands	TDRA000000011752
TEXT000000001704	Horarium	1466					TDRA000000002506
TEXT000000040758	Gebed tot Christus		 f.195r-195v	"Ic bevele my huden den here Jhesu Criste in die cracht dijns herten ..."			TDRA000000000404
TEXT000000003675	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl. Toegevoegd: biografische aantekeningen 1578-1653	1460/1465				nederlands	TDRA000000005883
TEXT000000029089	Getijden- en gebedenboek; Mnl.	1500				nederlands	TDRA000000011753
TEXT000000008047	Gebed op naam van meester Eckhart		 f.107r	"O lieve here Jhesu Christe, ic come totti mit alle minen ghebreken ende ic clage di die mi leide ..."	Ongespecificeerde Mnl. teksten op naam van Meester Eckhart		TDRA000000004636
TEXT000000022862	Getijdenboek; Lat. en Mnl.					latijn;nederlands	TDRA000000009416
TEXT000000041447	Gebeden tot de volgende hei;igen: Johannes de doper, Erasmus, Drie Koningen, Christophorus, Georg (Jurian), Antonius, Sebastiaan, Nicolaus, Katharina, Gertudis, Engelen, Barbara, Anne, Dorothea, Ursula en Margaretha		 f.164r-202v				TDRA000000004714
TEXT000000041453	Gebed tot Christus		 f.228r-229v	"O benedyde Ghot en orsprunk Aller barmerdycheyt en borne ... der Gnade ... vorbarme dy aver alle mynne..."			TDRA000000004714
TEXT000000003106	Gebeden; Ripuar.					duits;ripuarisch	TDRA000000005086
TEXT000000002218	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1475/1500				nederlands	TDRA000000003339
TEXT000000038190	Getijdenboek (usus Utrecht); Mnl.	1490				nederlands	TDRA000000015817
TEXT000000014452	Gebed op naam van Beda Venerabilis		 f.178		Ongespecificeerde Mnl. teksten op naam van Beda Venerabilis		TDRA000000007920
TEXT000000024591	Salve regina; Lat.		 f.079r	"Salve regina misericordie ..."			TDRA000000004431
TEXT000000002230	Gebedenboek; Mnl.	1450/1500				nederlands	TDRA000000003356
TEXT000000040003	Gebed tot God		 f.123r- ?	"O ghebenedide heer hemelsche vader edel God ic offer dij die wonderlike gheboerte dijns soens..."			TDRA000000001346
TEXT000000027098	Gebed tot S. Margaretha		 f.014v-016r	"Weest gegruet schoen rayende sterre den lichte van der sonnen te boven gaende costelicke margarrite ..."			TDRA000000010589
TEXT000000020091	Getijdenboek; Lat. en Frans	1407/1419				frans;latijn	TDRA000000008648
TEXT000000040765	Mariagetijden (incompleet) in de vertaling van Geert Grote		 f.014r-046v				TDRA000000002744
TEXT000000038806	Getijdenboek; fragm.	1490				onb	TDRA000000016007
TEXT000000022686	Gebed		 f.153	"Ic beveel mi in die onsculdicheit ..."			TDRA000000004663
TEXT000000003648	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1491				nederlands	TDRA000000005857
TEXT000000002542	Gebedenboek; Mnl.	14??				nederlands	TDRA000000004092
TEXT000000032481	Gebeden; Mnl.		 f.099				TDRA000000012069
TEXT000000038812	Getijdenboek; fragm.	1500				onb	TDRA000000016013
TEXT000000016537	Gebed over de verrijzenis van Jezus, gevolgd door allerlei andere gebeden		 f.021r-036r				TDRA000000006120
TEXT000000024585	Pater noster, Ave Maria, Credo ... ; Lat.		 f.036r-037v				TDRA000000004431
TEXT000000002224	Getijdenboek met Utrechtse kalender; Mnl. Onvoll.					nederlands	TDRA000000003346
TEXT000000027067	Gebed tot Jezus		 f.081r-082r	"O minnelijcke heere Jhesu Christ want duer u godlijcke gracie ..."			TDRA000000004299
TEXT000000021416	Geert Grote: Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1460				nederlands;oostelijk nederlands	TDRA000000008968
TEXT000000040942	Gebed tot S.Erasmus		 f.142v-144r				TDRA000000004495
TEXT000000019837	Gebed tegen de pest		 f.004r-005v				TDRA000000008341
TEXT000000033774	Gebedenboek; Ned.	1546	1963 nr. 9			nederlands	TDRA000000014410
TEXT000000022679	Getijdenboek; Lat.	1520/1558				latijn	TDRA000000009356
TEXT000000035305	Gebedenboek	1500				onb	TDRA000000015004
TEXT000000025116	Exempel uit het leven van Sint-Bernardus met berijmd gebed		 f.185r-188v	"Item men lest in sunte Bernherdus leven dat die duvel toe hem sede dat hie wiste achte versen in den psalter, soe wie dat sie alle daghe lest hie en muchte nummer verdoemet worden."			TDRA000000002046
TEXT000000042199	Mariagetijden		 f.011r-041				TDRA000000004262
TEXT000000025102	Zeven aanroepingen		 f.192v-196r				TDRA000000006028
TEXT000000029738	Gebedenboek; fragm. (gebed tot S. Quirinus); Mnl.	14??		"... gloriose edele ridder sancte Quirin ..."		nederlands	TDRA000000012155
